AbsSA_deg_1,AbsSA_deg_2,AbsSA_deg_3,AbsSA_deg_4,AbsSA_deg_5,AbsSA_deg_6,AbsSA_deg_7,AbsSA_deg_8,AbsSA_deg_9,AbsSA_deg_10,AbsSA_deg_11,AbsSA_deg_12,AbsSA_deg_13,AbsSA_deg_14,AbsSA_deg_15,AbsSA_deg_16,AbsSA_deg_17,AbsSA_deg_18,AbsSA_deg_19,AbsSA_deg_20,AbsSA_deg_21,AbsSA_deg_22,AbsSA_deg_23,AbsSA_deg_24,AbsSA_deg_25,AbsSA_deg_26,AbsSA_deg_27,AbsSA_deg_28,AbsSA_deg_29,AbsSA_deg_30,AbsSA_deg_31,AbsSA_deg_32,AbsSA_deg_33,AbsSA_deg_34,AbsSA_deg_35,AbsSA_deg_36,AbsSA_deg_37,AbsSA_deg_38,AbsSA_deg_39,AbsSA_deg_40,AbsSA_deg_41,AbsSA_deg_42,AbsSA_deg_43,AbsSA_deg_44,AbsSA_deg_45,AbsSA_deg_46,AbsSA_deg_47,AbsSA_deg_48,AbsSA_deg_49,AbsSA_deg_50,AbsSA_deg_51,AbsSA_deg_52,AbsSA_deg_53,AbsSA_deg_54,AbsSA_deg_55,AbsSA_deg_56,AbsSA_deg_57,AbsSA_deg_58,AbsSA_deg_59,AbsSA_deg_60,AbsSA_deg_61,AbsSA_deg_62,Fy_abs_N_1,Fy_abs_N_2,Fy_abs_N_3,Fy_abs_N_4,Fy_abs_N_5,Fy_abs_N_6,Fy_abs_N_7,Fy_abs_N_8,Fy_abs_N_9,Fy_abs_N_10,Fy_abs_N_11,Fy_abs_N_12,Fy_abs_N_13,Fy_abs_N_14,Fy_abs_N_15,Fy_abs_N_16,Fy_abs_N_17,Fy_abs_N_18,Fy_abs_N_19,Fy_abs_N_20,Fy_abs_N_21,Fy_abs_N_22,Fy_abs_N_23,Fy_abs_N_24,Fy_abs_N_25,Fy_abs_N_26,Fy_abs_N_27,Fy_abs_N_28,Fy_abs_N_29,Fy_abs_N_30,Fy_abs_N_31,Fy_abs_N_32,Fy_abs_N_33,Fy_abs_N_34,Fy_abs_N_35,Fy_abs_N_36,Fy_abs_N_37,Fy_abs_N_38,Fy_abs_N_39,Fy_abs_N_40,Fy_abs_N_41,Fy_abs_N_42,Fy_abs_N_43,Fy_abs_N_44,Fy_abs_N_45,Fy_abs_N_46,Fy_abs_N_47,Fy_abs_N_48,Fy_abs_N_49,Fy_abs_N_50,Fy_abs_N_51,Fy_abs_N_52,Fy_abs_N_53,Fy_abs_N_54,Fy_abs_N_55,Fy_abs_N_56,Fy_abs_N_57,Fy_abs_N_58,Fy_abs_N_59,Fy_abs_N_60,Fy_abs_N_61,Fy_abs_N_62,Fz_median_N_1,Fz_median_N_2,Fz_median_N_3,Fz_median_N_4,Fz_median_N_5,Fz_median_N_6,Fz_median_N_7,Fz_median_N_8,Fz_median_N_9,Fz_median_N_10,Fz_median_N_11,Fz_median_N_12,Fz_median_N_13,Fz_median_N_14,Fz_median_N_15,Fz_median_N_16,Fz_median_N_17,Fz_median_N_18,Fz_median_N_19,Fz_median_N_20,Fz_median_N_21,Fz_median_N_22,Fz_median_N_23,Fz_median_N_24,Fz_median_N_25,Fz_median_N_26,Fz_median_N_27,Fz_median_N_28,Fz_median_N_29,Fz_median_N_30,Fz_median_N_31,Fz_median_N_32,Fz_median_N_33,Fz_median_N_34,Fz_median_N_35,Fz_median_N_36,Fz_median_N_37,Fz_median_N_38,Fz_median_N_39,Fz_median_N_40,Fz_median_N_41,Fz_median_N_42,Fz_median_N_43,Fz_median_N_44,Fz_median_N_45,Fz_median_N_46,Fz_median_N_47,Fz_median_N_48,Fz_median_N_49,Fz_median_N_50,Fz_median_N_51,Fz_median_N_52,Fz_median_N_53,Fz_median_N_54,Fz_median_N_55,Fz_median_N_56,Fz_median_N_57,Fz_median_N_58,Fz_median_N_59,Fz_median_N_60,Fz_median_N_61,Fz_median_N_62,Mu_y_1,Mu_y_2,Mu_y_3,Mu_y_4,Mu_y_5,Mu_y_6,Mu_y_7,Mu_y_8,Mu_y_9,Mu_y_10,Mu_y_11,Mu_y_12,Mu_y_13,Mu_y_14,Mu_y_15,Mu_y_16,Mu_y_17,Mu_y_18,Mu_y_19,Mu_y_20,Mu_y_21,Mu_y_22,Mu_y_23,Mu_y_24,Mu_y_25,Mu_y_26,Mu_y_27,Mu_y_28,Mu_y_29,Mu_y_30,Mu_y_31,Mu_y_32,Mu_y_33,Mu_y_34,Mu_y_35,Mu_y_36,Mu_y_37,Mu_y_38,Mu_y_39,Mu_y_40,Mu_y_41,Mu_y_42,Mu_y_43,Mu_y_44,Mu_y_45,Mu_y_46,Mu_y_47,Mu_y_48,Mu_y_49,Mu_y_50,Mu_y_51,Mu_y_52,Mu_y_53,Mu_y_54,Mu_y_55,Mu_y_56,Mu_y_57,Mu_y_58,Mu_y_59,Mu_y_60,Mu_y_61,Mu_y_62,N_samples_1,N_samples_2,N_samples_3,N_samples_4,N_samples_5,N_samples_6,N_samples_7,N_samples_8,N_samples_9,N_samples_10,N_samples_11,N_samples_12,N_samples_13,N_samples_14,N_samples_15,N_samples_16,N_samples_17,N_samples_18,N_samples_19,N_samples_20,N_samples_21,N_samples_22,N_samples_23,N_samples_24,N_samples_25,N_samples_26,N_samples_27,N_samples_28,N_samples_29,N_samples_30,N_samples_31,N_samples_32,N_samples_33,N_samples_34,N_samples_35,N_samples_36,N_samples_37,N_samples_38,N_samples_39,N_samples_40,N_samples_41,N_samples_42,N_samples_43,N_samples_44,N_samples_45,N_samples_46,N_samples_47,N_samples_48,N_samples_49,N_samples_50,N_samples_51,N_samples_52,N_samples_53,N_samples_54,N_samples_55,N_samples_56,N_samples_57,N_samples_58,N_samples_59,N_samples_60,N_samples_61,N_samples_62
0.1,0.3,0.5,0.7,0.9,1.1,1.3,1.5,1.7,1.9,2.1,2.3,2.5,2.7,2.9,3.1,3.3,3.5,3.7,3.9,4.1,4.3,4.5,4.7,4.9,5.1,5.3,5.5,5.7,5.9,6.1,6.3,6.5,6.7,6.9,7.1,7.3,7.5,7.7,7.9,8.1,8.3,8.5,8.7,8.9,9.1,9.3,9.5,9.7,9.9,10.1,10.3,10.5,10.7,10.9,11.1,11.3,11.5,11.7,11.9,12.1,12.3,57.65,168.66,284.15,394.07,490.09,593.64,684.54,777.35,862.93,936.965,1013.93,1085.45,1156.9,1225.915,1282.35,1344.25,1396.08,1451.28,1502.06,1557.1,1597.83,1641.785,1675.88,1722.12,1752.78,1776.45,1801.67,1828.36,1848.49,1870.695,1884.32,1913.04,1925.74,1928.6,1958,1964.97,1974.37,2000.76,1992.88,2011.54,2007.19,2008.97,2008.43,2018.73,1996.39,2010.235,1999.88,2004.14,2004.51,1994.11,2006.36,1988.365,1990.93,1989.12,2019.35,1999.48,1998.77,2013.78,2017.03,1942.76,2008.755,2062.11,856.86,860.31,862.23,862.13,870.03,878.51,883.26,886.29,883.02,886.195,885.805,881.06,882.72,884.58,875.52,873.5,878.465,879.41,869.49,868.055,873.41,866.29,869.22,863.09,866.03,868.63,868.725,874.83,875.535,878.525,871.96,880.305,874.92,874.4,872.595,876.64,881.34,872.69,876.59,872.515,877.89,871.78,876.71,876.58,875.75,873.885,873.41,878.38,872.745,872.495,875.12,879.635,874.17,874.87,876.515,877.4,873.91,877.96,880.73,877.65,879.05,894,0.0672805359101837,0.196045611465634,0.329552439604282,0.457088838110262,0.563302414859258,0.675735051393837,0.775015284287752,0.877083121777296,0.977248533442051,1.05728987412477,1.14464244387873,1.23198193085601,1.31060812035527,1.3858723914174,1.46467242324561,1.53892386949056,1.58922666241683,1.65028826144802,1.72751843034422,1.79378034801942,1.82941573831305,1.89519098685198,1.92802742688847,1.99529597145141,2.02392526817778,2.04511702335862,2.07392442947999,2.08996033515083,2.11126910974433,2.12935886855809,2.16101656039268,2.1731558948319,2.20104695286426,2.20562671546203,2.24388175499516,2.24147882825333,2.24019107268478,2.2926354146375,2.27344596675755,2.30545033609737,2.28637984257709,2.30444607584482,2.29087155387756,2.30296150950284,2.27963459891522,2.3003427224406,2.28973792377005,2.28163209544844,2.29678772149941,2.28552599155296,2.29266843404333,2.26044325203067,2.27750895134814,2.27361779464378,2.30383963765594,2.27886938682471,2.28715771646966,2.29370358558476,2.29017973726341,2.21359311798553,2.28514305215858,2.30661073825503,69,75,73,75,75,67,75,75,75,70,74,79,80,80,79,71,82,77,79,76,82,78,77,77,77,75,80,80,80,74,71,78,81,79,78,78,77,75,79,78,84,77,80,77,77,76,81,75,82,78,81,80,77,83,80,74,79,115,161,65,68,9
